3,,,,,,,,,
Amer_Plains_Hill_3_1_H.dds,,,,,,,,,
Amer_Plains_Hill_3_1_T1.dds,,,,,,,,,
Amer_Plains_Hill_3_1_H_BLEND.dds,,,,,,,,,
Amer_Plains_Hill_3_1_T_BLEND.dds,,,,,,,,,
10,10,,,,,,,,
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x40,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x40,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x40,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff,0x80ffffff
2,1,,,,,,,,
